mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_metric,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0005029678344726562,5.2806050063617106e-05,0.0013573646545410156,4.965164079436567e-05,ball_tree,minkowski,2,uniform,"{'algorithm': 'ball_tree', 'metric': 'minkowski', 'n_neighbors': 2, 'weights': 'uniform'}",0.782608695652174,0.8260869565217391,0.6521739130434783,0.5652173913043478,0.6956521739130435,0.7043478260869566,0.09284415871331578,19,0.8695652173913043,0.8695652173913043,0.8913043478260869,0.9239130434782609,0.8695652173913043,0.8847826086956522,0.021299910806810252
0.0005079269409179688,4.195505870409798e-05,0.0011205196380615235,3.0189629603452725e-05,ball_tree,minkowski,2,distance,"{'algorithm': 'ball_tree', 'metric': 'minkowski', 'n_neighbors': 2, 'weights': 'distance'}",0.782608695652174,0.8260869565217391,0.6086956521739131,0.6956521739130435,0.7391304347826086,0.7304347826086957,0.07480282840906631,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0005061626434326172,4.452214016808438e-05,0.0013959884643554687,9.611911177924952e-05,ball_tree,minkowski,3,uniform,"{'algorithm': 'ball_tree', 'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'uniform'}",0.782608695652174,0.8260869565217391,0.6086956521739131,0.5217391304347826,0.6956521739130435,0.6869565217391305,0.1113586823901365,25,0.8152173913043478,0.8369565217391305,0.8478260869565217,0.8586956521739131,0.8478260869565217,0.8413043478260869,0.014744195615489734
0.0004980564117431641,6.423316882441146e-05,0.0011950016021728515,0.0001122334689516869,ball_tree,minkowski,3,distance,"{'algorithm': 'ball_tree', 'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'distance'}",0.782608695652174,0.8260869565217391,0.6086956521739131,0.6956521739130435,0.6956521739130435,0.7217391304347827,0.07580693814853345,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.00048055648803710935,3.2856329355086266e-05,0.0014224052429199219,0.00014546644159526726,ball_tree,minkowski,5,uniform,"{'algorithm': 'ball_tree', 'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'uniform'}",0.6521739130434783,0.6956521739130435,0.6086956521739131,0.5217391304347826,0.6956521739130435,0.6347826086956522,0.06507230237867724,55,0.7608695652173914,0.7391304347826086,0.782608695652174,0.8043478260869565,0.7391304347826086,0.7652173913043478,0.025351964760196986
0.0004994392395019532,7.598716928528246e-05,0.0011525154113769531,6.0310381865815373e-05,ball_tree,minkowski,5,distance,"{'algorithm': 'ball_tree', 'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'}",0.6956521739130435,0.8260869565217391,0.6521739130434783,0.5652173913043478,0.6956521739130435,0.6869565217391304,0.08430747578115357,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0005024909973144531,5.597702677291965e-05,0.001350069046020508,2.716532543651072e-05,ball_tree,minkowski,7,uniform,"{'algorithm': 'ball_tree', 'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'uniform'}",0.4782608695652174,0.6956521739130435,0.5217391304347826,0.4782608695652174,0.5217391304347826,0.5391304347826087,0.08064016083039742,73,0.6521739130434783,0.7065217391304348,0.717391304347826,0.7282608695652174,0.6521739130434783,0.691304347826087,0.032681079083419357
0.0004977226257324219,5.4493454479200355e-05,0.0012109756469726562,4.2484397935982785e-05,ball_tree,minkowski,7,distance,"{'algorithm': 'ball_tree', 'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'}",0.6521739130434783,0.782608695652174,0.6086956521739131,0.5652173913043478,0.6956521739130435,0.6608695652173913,0.07480282840906634,46,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0005131721496582031,6.603042901482788e-05,0.001365327835083008,5.307769487519974e-05,ball_tree,minkowski,9,uniform,"{'algorithm': 'ball_tree', 'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'uniform'}",0.391304347826087,0.5217391304347826,0.5652173913043478,0.391304347826087,0.43478260869565216,0.4608695652173913,0.07064381221422572,82,0.5978260869565217,0.5217391304347826,0.6195652173913043,0.6739130434782609,0.5760869565217391,0.5978260869565217,0.05004723666617973
0.0005272865295410156,7.589003816000764e-05,0.001204204559326172,4.910806969124901e-05,ball_tree,minkowski,9,distance,"{'algorithm': 'ball_tree', 'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6086956521739131,0.5217391304347826,0.6521739130434783,0.6347826086956522,0.07064381221422572,55,1.0,1.0,1.0,1.0,1.0,1.0,0.0
