mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_metric,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.09183874130249023,0.00024146675872562147,0.33705697059631345,0.0021629749442109193,kd_tree,manhattan,7,distance,"{'algorithm': 'kd_tree', 'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}",0.6956521739130435,0.8260869565217391,0.6086956521739131,0.5217391304347826,0.6956521739130435,0.6695652173913044,0.10140785904078783,28,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.09238038063049317,0.0002711580776788056,0.33495163917541504,0.0014979642570462678,kd_tree,manhattan,9,uniform,"{'algorithm': 'kd_tree', 'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'uniform'}",0.391304347826087,0.6521739130434783,0.6521739130434783,0.30434782608695654,0.43478260869565216,0.48695652173913045,0.14128762442845147,64,0.6304347826086957,0.5652173913043478,0.6630434782608695,0.6630434782608695,0.6086956521739131,0.6260869565217392,0.036764205489755994
0.09130010604858399,0.0007339643928313181,0.33484830856323244,0.0019336188178427326,kd_tree,manhattan,9,distance,"{'algorithm': 'kd_tree', 'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'}",0.6521739130434783,0.782608695652174,0.6086956521739131,0.4782608695652174,0.7391304347826086,0.6521739130434783,0.1064995540340512,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.09125828742980957,0.0010606222463776184,0.34879317283630373,0.0022558732180798314,kd_tree,minkowski,3,uniform,"{'algorithm': 'kd_tree', 'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'uniform'}",0.782608695652174,0.8260869565217391,0.6086956521739131,0.5217391304347826,0.6956521739130435,0.6869565217391305,0.1113586823901365,16,0.8152173913043478,0.8369565217391305,0.8478260869565217,0.8586956521739131,0.8478260869565217,0.8413043478260869,0.014744195615489734
0.09262166023254395,0.00047497293360765423,0.34887380599975587,0.004340839196894102,kd_tree,minkowski,3,distance,"{'algorithm': 'kd_tree', 'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'distance'}",0.782608695652174,0.8260869565217391,0.6086956521739131,0.6956521739130435,0.6956521739130435,0.7217391304347827,0.07580693814853345,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.09132523536682129,0.0009950575779002506,0.3494849681854248,0.001279876655935828,kd_tree,minkowski,5,uniform,"{'algorithm': 'kd_tree', 'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'uniform'}",0.6521739130434783,0.6956521739130435,0.6086956521739131,0.5217391304347826,0.6956521739130435,0.6347826086956522,0.06507230237867724,40,0.7608695652173914,0.7391304347826086,0.782608695652174,0.8043478260869565,0.7391304347826086,0.7652173913043478,0.025351964760196986
0.09207320213317871,0.00019413375363516036,0.34837913513183594,0.0012779361008984779,kd_tree,minkowski,5,distance,"{'algorithm': 'kd_tree', 'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'}",0.6956521739130435,0.8260869565217391,0.6521739130434783,0.5652173913043478,0.6956521739130435,0.6869565217391304,0.08430747578115357,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.09156308174133301,0.0008905349361733324,0.34962940216064453,0.001477666952747751,kd_tree,minkowski,7,uniform,"{'algorithm': 'kd_tree', 'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'uniform'}",0.4782608695652174,0.6956521739130435,0.5217391304347826,0.4782608695652174,0.5217391304347826,0.5391304347826087,0.08064016083039742,55,0.6521739130434783,0.7065217391304348,0.717391304347826,0.7282608695652174,0.6521739130434783,0.691304347826087,0.032681079083419357
0.08970527648925782,0.0008077135516190323,0.34845547676086425,0.0016087779943727205,kd_tree,minkowski,7,distance,"{'algorithm': 'kd_tree', 'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'}",0.6521739130434783,0.782608695652174,0.6086956521739131,0.5652173913043478,0.6956521739130435,0.6608695652173913,0.07480282840906634,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.09003582000732421,0.0006073065625885819,0.34812159538269044,0.0012457698279277865,kd_tree,minkowski,9,uniform,"{'algorithm': 'kd_tree', 'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'uniform'}",0.391304347826087,0.5217391304347826,0.5652173913043478,0.391304347826087,0.43478260869565216,0.4608695652173913,0.07064381221422572,67,0.5978260869565217,0.5217391304347826,0.6195652173913043,0.6739130434782609,0.5760869565217391,0.5978260869565217,0.05004723666617973
