mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_max_iter,param_multi_class,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.5158269882202149,0.16262915942771627,0.0005246162414550781,7.011153877355213e-05,1e-05,7600,multinomial,none,saga,"{'C': 1e-05, 'max_iter': 7600, 'multi_class': 'multinomial', 'penalty': 'none', 'solver': 'saga'}",0.9130434782608695,0.8260869565217391,0.782608695652174,0.782608695652174,0.8695652173913043,0.8347826086956521,0.05070392952039389,69,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.00022091865539550782,3.5669395575628636e-05,0.0,0.0,1e-05,7600,multinomial,none,liblinear,"{'C': 1e-05, 'max_iter': 7600, 'multi_class': 'multinomial', 'penalty': 'none', 'solver': 'liblinear'}",,,,,,,,117,,,,,,,
0.6593053340911865,0.1364777520021264,0.0004611968994140625,8.586877401748826e-05,1e-05,7600,multinomial,l2,newton-cg,"{'C': 1e-05, 'max_iter': 7600, 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'newton-cg'}",0.9130434782608695,0.8260869565217391,0.782608695652174,0.782608695652174,0.8695652173913043,0.8347826086956521,0.05070392952039389,69,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05265841484069824,0.005824429411661386,0.0005127429962158203,6.810473348102984e-05,1e-05,7600,multinomial,l2,lbfgs,"{'C': 1e-05, 'max_iter': 7600, 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'lbfgs'}",0.9130434782608695,0.8260869565217391,0.782608695652174,0.782608695652174,0.8695652173913043,0.8347826086956521,0.05070392952039389,69,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.698184585571289,0.17421775001876305,0.0005342006683349609,5.7406441121115485e-05,1e-05,7600,multinomial,l2,sag,"{'C': 1e-05, 'max_iter': 7600, 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'sag'}",0.9130434782608695,0.8260869565217391,0.782608695652174,0.782608695652174,0.8695652173913043,0.8347826086956521,0.05070392952039389,69,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.9771060466766357,0.1301618477929049,0.0005303382873535156,8.369566639225213e-05,1e-05,7600,multinomial,l2,saga,"{'C': 1e-05, 'max_iter': 7600, 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'saga'}",0.9130434782608695,0.8260869565217391,0.782608695652174,0.782608695652174,0.8695652173913043,0.8347826086956521,0.05070392952039389,69,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0005236625671386719,8.360583217034783e-05,0.0,0.0,1e-05,7600,multinomial,l2,liblinear,"{'C': 1e-05, 'max_iter': 7600, 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'liblinear'}",,,,,,,,116,,,,,,,
0.5065709590911865,0.028785742493695372,0.00043239593505859373,6.973221343621896e-05,0.0001,7600,ovr,none,newton-cg,"{'C': 0.0001, 'max_iter': 7600, 'multi_class': 'ovr', 'penalty': 'none', 'solver': 'newton-cg'}",1.0,0.9130434782608695,0.8260869565217391,0.9565217391304348,0.9565217391304348,0.9304347826086957,0.05897678246195886,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.22749896049499513,0.0029801303975824393,0.00044622421264648435,5.4713110895250166e-05,0.0001,7600,ovr,none,lbfgs,"{'C': 0.0001, 'max_iter': 7600, 'multi_class': 'ovr', 'penalty': 'none', 'solver': 'lbfgs'}",1.0,0.9130434782608695,0.8260869565217391,0.9130434782608695,0.9565217391304348,0.9217391304347826,0.057680431136615654,39,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.920740747451782,0.045253841850218066,0.0004938125610351562,2.4513975234056506e-05,0.0001,7600,ovr,none,sag,"{'C': 0.0001, 'max_iter': 7600, 'multi_class': 'ovr', 'penalty': 'none', 'solver': 'sag'}",1.0,0.9130434782608695,0.8260869565217391,0.9565217391304348,0.9565217391304348,0.9304347826086957,0.05897678246195886,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5.348511362075806,0.5802804497490193,0.0005085945129394531,6.680221402518084e-05,0.0001,7600,ovr,none,saga,"{'C': 0.0001, 'max_iter': 7600, 'multi_class': 'ovr', 'penalty': 'none', 'solver': 'saga'}",1.0,0.9130434782608695,0.8260869565217391,0.9565217391304348,0.9565217391304348,0.9304347826086957,0.05897678246195886,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0002089977264404297,8.160187166377064e-06,0.0,0.0,0.0001,7600,ovr,none,liblinear,"{'C': 0.0001, 'max_iter': 7600, 'multi_class': 'ovr', 'penalty': 'none', 'solver': 'liblinear'}",,,,,,,,115,,,,,,,
4.924736499786377,0.306509149634116,0.00043859481811523435,7.133802621013908e-05,0.0001,7600,ovr,l2,newton-cg,"{'C': 0.0001, 'max_iter': 7600, 'multi_class': 'ovr', 'penalty': 'l2', 'solver': 'newton-cg'}",0.9565217391304348,0.8260869565217391,0.8260869565217391,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.047628048478710105,55,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.4508190631866456,0.08592466548139766,0.00043010711669921875,6.027512151020256e-05,0.0001,7600,ovr,l2,lbfgs,"{'C': 0.0001, 'max_iter': 7600, 'multi_class': 'ovr', 'penalty': 'l2', 'solver': 'lbfgs'}",0.9565217391304348,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8695652173913043,0.8608695652173914,0.050703929520393924,58,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.4234921455383303,0.14723048152868395,0.00045561790466308594,1.4393059288988172e-05,0.0001,7600,ovr,l2,sag,"{'C': 0.0001, 'max_iter': 7600, 'multi_class': 'ovr', 'penalty': 'l2', 'solver': 'sag'}",1.0,0.9130434782608695,0.8260869565217391,0.9565217391304348,0.9565217391304348,0.9304347826086957,0.05897678246195886,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4.62694525718689,0.14632366244218645,0.00045666694641113283,3.859159515456308e-05,0.0001,7600,ovr,l2,saga,"{'C': 0.0001, 'max_iter': 7600, 'multi_class': 'ovr', 'penalty': 'l2', 'solver': 'saga'}",1.0,0.9130434782608695,0.8260869565217391,0.9565217391304348,0.9565217391304348,0.9304347826086957,0.05897678246195886,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
